timestamp;e1Detector_E12_0_0;e1Detector_E12_1_1;e1Detector_E32_1_2;e1Detector_E32_0_3;e1Detector_E23_0_4;e1Detector_E23_1_5;e1Detector_E43_1_6;e1Detector_E43_0_7;e1Detector_E34_0_8;e1Detector_E34_1_9;e1Detector_E54_1_10;e1Detector_E54_0_11;e1Detector_E45_0_12;e1Detector_E45_1_13;e1Detector_E65_1_14;e1Detector_E65_0_15;e1Detector_E56_0_16;e1Detector_E56_1_17;e1Detector_E76_1_18;e1Detector_E76_0_19;e1Detector_E67_0_20;e1Detector_E67_1_21;e1Detector_E87_1_22;e1Detector_E87_0_23;e1Detector_E78_0_24;e1Detector_E78_1_25;e1Detector_E98_1_26;e1Detector_E98_0_27;e1Detector_E89_0_28;e1Detector_E89_1_29;e1Detector_E09_1_30;e1Detector_E09_0_31;out_e1Detector_E21_0_0;out_e1Detector_E21_1_1;out_e1Detector_E32_1_2;out_e1Detector_E32_0_3;out_e1Detector_E23_0_4;out_e1Detector_E23_1_5;out_e1Detector_E43_1_6;out_e1Detector_E43_0_7;out_e1Detector_E34_0_8;out_e1Detector_E34_1_9;out_e1Detector_E54_1_10;out_e1Detector_E54_0_11;out_e1Detector_E45_0_12;out_e1Detector_E45_1_13;out_e1Detector_E65_1_14;out_e1Detector_E65_0_15;out_e1Detector_E56_0_16;out_e1Detector_E56_1_17;out_e1Detector_E76_1_18;out_e1Detector_E76_0_19;out_e1Detector_E67_0_20;out_e1Detector_E67_1_21;out_e1Detector_E87_1_22;out_e1Detector_E87_0_23;out_e1Detector_E78_0_24;out_e1Detector_E78_1_25;out_e1Detector_E98_1_26;out_e1Detector_E98_0_27;out_e1Detector_E89_0_28;out_e1Detector_E89_1_29;out_e1Detector_E90_1_30;out_e1Detector_E90_0_31;Intersection_2;Intersection_3;Intersection_4;Intersection_5;Intersection_6;Intersection_7;Intersection_8;Intersection_9;E12;E32;E23;E43;E34;E54;E45;E65;E56;E76;E67;E87;E78;E98;E89;E09;out_E21;out_E23;out_E32;out_E34;out_E43;out_E45;out_E54;out_E56;out_E65;out_E67;out_E76;out_E78;out_E87;out_E89;out_E98;out_E90;I2;I3;I4;I5;I6;I7;I8;I9
4965;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;14;0;3;15;13;0;3;4;2;5;0;12;17;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4966;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;14;0;3;15;13;0;3;4;2;5;0;12;17;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4967;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;14;0;3;15;13;0;3;4;2;5;0;12;17;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4968;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;14;0;3;15;13;0;3;4;2;5;0;12;17;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4969;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;12;0;1;13;11;0;1;2;0;3;0;10;15;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4970;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;12;0;1;13;11;0;1;2;0;3;0;10;15;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4971;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;12;0;1;13;11;0;1;2;0;3;0;10;15;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4972;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;12;0;1;13;11;0;1;2;0;3;0;10;15;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4973;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;12;0;0;11;10;0;1;2;0;1;0;10;15;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4974;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;10;0;0;11;9;0;0;0;0;1;0;8;13;0;0;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;14;18;13;7;7;12;21;12
4975;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;10;0;0;11;9;0;0;0;0;1;0;8;13;0;0;8;0;0;0;1;0;2;0;0;0;0;0;0;2;2;1;0;14;18;13;7;7;12;21;12
4976;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;10;0;0;11;9;0;0;0;0;1;0;8;13;0;0;8;0;2;2;2;0;2;0;0;0;0;0;0;2;2;2;0;14;18;13;7;7;12;21;12
4977;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;8;0;0;9;7;0;0;0;0;0;0;6;11;0;0;6;0;2;2;2;0;3;2;2;0;2;2;0;2;2;2;0;14;18;13;7;7;12;21;12
4978;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;8;0;0;9;7;0;0;0;0;0;0;6;11;0;0;6;0;2;4;3;0;4;2;2;2;2;2;0;4;4;4;0;14;18;13;7;7;12;21;12
4979;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;8;0;0;9;7;0;0;0;0;0;0;6;11;0;0;6;0;4;4;3;0;5;2;2;2;2;4;0;4;4;4;0;14;18;13;7;7;12;21;12
4980;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;6;0;0;7;5;0;0;0;0;0;0;4;9;0;0;4;0;4;4;3;0;6;4;3;4;2;4;0;4;4;5;0;14;18;13;7;7;12;21;12
4981;();();();();();();();();();();();();();();();();('down_1797',);('down_1799',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;6;0;0;7;5;0;0;0;0;0;0;4;9;0;0;4;0;5;6;3;0;6;4;3;4;2;5;0;4;6;6;0;14;18;13;7;7;12;21;12
4982;();();();();();();();();();();();();();();();('up_1755',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;5;0;0;6;4;0;0;1;2;0;0;2;9;0;0;3;0;6;6;3;0;7;4;3;5;2;6;0;4;6;6;0;14;18;13;8;9;12;21;12
4983;();();();();();();();();();();();();();();('up_1765',);('up_1763',);('down_1804',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;4;0;0;5;3;0;0;2;2;0;0;2;7;0;0;2;0;6;7;3;0;8;4;3;5;2;6;0;4;8;8;0;14;18;13;9;9;12;21;12
4984;();();();();();();();();();();();();();();('up_1774',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;4;0;0;5;3;0;0;3;3;0;0;2;7;0;0;2;0;8;8;3;0;9;4;3;5;2;8;0;4;8;8;0;14;18;13;10;10;12;21;12
4985;();();();();();();();();();();();();();();();();('down_1801',);('down_1805',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;2;0;0;3;2;0;0;4;3;0;0;0;5;0;0;0;0;8;9;2;0;10;4;3;5;2;8;0;4;9;10;0;14;17;13;11;10;12;21;12
4986;();();();();();();();();();();();();();();('up_1773',);();('down_1806',);();();();();();();();();();();();();();();();();();();();();();();();('down_1862',);();();();();('down_1834',);();();();();();();();();();('up_1829',);();();();();();();();();0;0;0;0;0;0;0;0;2;0;0;3;1;0;0;3;3;0;0;0;5;0;0;0;0;10;8;1;0;8;3;2;4;0;10;0;2;8;9;0;14;14;11;9;9;12;17;11
4987;();();();();();();();();();();();();();();();('up_1786',);();('down_1807',);();();();();();();();();();();();();();();();();('up_1720',);('up_1732',);();();();();();('down_1869',);();('up_1767',);('down_1841',);();();();();();();();();();('up_1825',);();();();('up_1831',);();('down_1754',);('down_1762',);();();0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;3;3;0;0;0;3;0;0;0;0;9;8;1;0;10;3;1;3;2;8;0;2;8;9;0;13;14;11;8;9;10;17;10
4988;();();();();();();();();();();();();();();('up_1775',);('up_1780',);('down_1810',);();();();();();();();();();();();();();();();();();();();('down_1857',);();();();();();('up_1757',);();();();('up_1796',);('up_1789',);('down_1830',);('down_1826',);('up_1794',);('up_1788',);('down_1791',);('down_1798',);();();();();();('up_1827',);();();();();0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;4;0;0;0;3;0;0;0;0;10;8;0;0;9;4;1;1;2;10;0;0;8;9;0;12;11;10;10;8;10;13;9
4989;();();();();();();();();();();();();();();('up_1790',);();();('down_1814',);();();();();();();();();();();();();();();();();('up_1725',);('up_1728',);();('down_1865',);();();('down_1871',);();();();('down_1835',);('down_1837',);('up_1793',);();();();();();();();('up_1824',);('up_1823',);();();();('up_1838',);('down_1766',);('down_1759',);();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;2;0;0;0;0;9;8;0;0;8;3;0;1;3;8;0;0;8;8;0;11;11;9;8;9;8;13;8
4990;();();();();();();();();();();();();();();();();('down_1812',);('down_1817',);();();();();();();();();();();();();();();();();();();('down_1864',);();();();();();();('up_1758',);();();();('up_1792',);('down_1828',);();('up_1802',);('up_1803',);();();();();();();('up_1832',);();();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;1;0;0;0;0;9;7;0;0;8;4;0;0;3;7;0;0;9;7;0;10;9;8;9;10;7;12;7
4991;();();();();();();();();();();();();();();();();('down_1813',);();();();();();();();();();();();();();();();();();('up_1738',);('up_1730',);();('down_1875',);();();();();('up_1761',);();('down_1844',);('down_1839',);();();();();('up_1818',);();();();();();();();();('up_1833',);('down_1760',);('down_1772',);();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;1;0;0;0;0;8;8;0;0;7;4;0;0;3;6;0;0;8;6;0;8;9;7;9;9;6;11;6
4992;();();();();();();();();();();();();();();('up_1785',);('up_1769',);();('down_1821',);();();();();();();();();();();();();();();();();();();('down_1877',);('down_1880',);();();();();();();();();();('up_1782',);();();();('up_1809',);('down_1797',);('down_1799',);();();();();('up_1842',);();();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;8;8;0;0;5;3;0;0;4;4;0;0;8;4;0;8;8;5;9;10;4;9;4
4993;();();();();();();();();();();();();();();();('up_1777',);('down_1819',);();();();();();();();();();();();();();();();();();();('up_1748',);();();();();();();('up_1765',);('up_1755',);('down_1836',);('down_1855',);();();();();('up_1820',);('up_1815',);('down_1804',);();();();();();('up_1845',);('up_1850',);('down_1779',);('down_1781',);();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;6;6;0;0;5;5;0;0;4;4;0;0;8;4;0;6;6;5;9;10;4;9;4
4994;();();();();();();();();();();();();();();();();();('down_1822',);();();();();();();();();();();();();();();();();('up_1739',);('up_1733',);('down_1873',);('down_1878',);();();();();();('up_1763',);();('down_1861',);();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;6;6;0;0;3;4;0;0;5;2;0;0;7;2;0;6;6;3;8;11;2;7;2
4995;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1751',);();();();();();();();('up_1774',);();('down_1849',);();();();();();('up_1816',);('up_1811',);('down_1801',);('down_1805',);();();();();('up_1840',);('up_1846',);('down_1768',);('down_1787',);();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;4;5;0;0;3;5;0;0;4;2;0;0;7;2;0;4;5;3;8;10;2;7;2
4996;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1874',);('down_1885',);();();();();();();();('down_1852',);();();();();();();();();();();();();();('up_1848',);();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;3;3;0;0;1;4;0;0;5;0;0;0;5;0;0;3;3;1;7;9;0;5;0
4997;();();();();();();();();();();();();();();();();();();();();();();('up_1825',);('up_1829',);();();();();();();();();();();('up_1742',);('up_1744',);('down_1882',);();();();();();('up_1773',);();('down_1843',);();();();();();('up_1808',);('up_1800',);('down_1806',);();();();();();('up_1851',);();('down_1778',);('down_1764',);();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;3;0;0;1;2;0;0;5;0;0;0;5;0;0;2;3;1;5;8;0;5;0
4998;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1893',);();();();();('up_1775',);('up_1786',);();();();();();();();();('down_1810',);('down_1807',);();();();();();();();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;1;3;0;0;5;0;0;0;3;0;0;2;1;1;4;7;2;3;0
4999;();();();();();();();();();();();();();();();('up_1795',);();();();();();();('up_1824',);();();();();();();();();();();();('up_1749',);('up_1753',);();('down_1890',);();();();();();('up_1780',);('down_1847',);();();();();();();();();('down_1814',);();();();();();();('down_1770',);('down_1776',);();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;3;0;0;4;0;0;0;1;0;0;0;1;0;3;5;2;1;0
5000;();();();();();();();();();();();();();();();();();();();();();();();('up_1823',);();();();();();();();();();();();();('down_1888',);();();();();();('up_1790',);();();();();();();();();();('down_1812',);();();();();();();();('down_1771',);('down_1784',);();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;0;0;1;0;0;0;0;0;4;4;4;1;0
5001;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1756',);();();();();();();();();();();();();();();();();();('down_1817',);();();();();();();();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;3;3;4;0;0
5002;();();('up_1720',);('up_1732',);();();();();('down_1862',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1785',);('up_1769',);();();();();();();();();('down_1813',);();();();();();();();();('down_1783',);();();0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;2;0;0;2;2;4;0;0
5003;();();();();('down_1857',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1819',);('down_1821',);();();();();();();();();();();0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;1;1;0;4;0;0
5004;();();('up_1725',);('up_1728',);();('down_1865',);();();('down_1869',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1777',);();();();();();();();();();('down_1822',);();();();();();();();();();();0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;1;2;1;0;4;0;0
5005;();();();('up_1730',);('down_1864',);();();();();('down_1871',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;4;3;2;1;0;4;0;0
5006;();();('up_1738',);();();('down_1875',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;4;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;6;4;3;1;0;4;0;0
5007;();();('up_1739',);('up_1748',);('down_1877',);('down_1880',);();();();();();();();();();();();();();();();();();();();();();();('down_1754',);();();();();();();();();();();();();();();();();();();();();();('up_1825',);();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;6;4;3;1;0;2;0;0
5008;();();();();();();();();();();();();();('down_1834',);();();();();();();('down_1791',);('down_1798',);();();();();('up_1831',);('up_1827',);();('down_1762',);();();();();();();();();();();();();();();();();();();();();();('up_1829',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;5;5;0;2;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;0;1;1;0;0;0;2;0;0;0;0;0;8;6;3;1;0;2;1;2
5009;();();('up_1751',);('up_1733',);('down_1873',);('down_1878',);();();();();('up_1757',);('up_1767',);('down_1841',);();();();();();('up_1794',);('up_1788',);();();();();();();();();();();();();();();();();();();();();();();();('up_1795',);();();();();();();('up_1824',);();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;5;4;0;1;2;2;0;0;1;2;0;0;2;2;0;3;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;9;7;5;2;1;3;2;2
5010;();();();('up_1744',);('down_1874',);();();();();();();();();('down_1837',);();();();();();('up_1803',);('down_1797',);('down_1799',);();();();();('up_1832',);('up_1838',);('down_1766',);('down_1759',);();();();();();();();();();();();();();();();();();();();();();('up_1823',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;4;4;0;0;2;2;0;0;2;4;0;0;3;3;0;4;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;10;8;5;2;2;4;3;3
5011;();();('up_1742',);();();('down_1885',);();();();();();();('down_1835',);();();();();();('up_1802',);();();('down_1804',);();();();();();('up_1833',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;6;5;0;0;2;4;0;0;4;4;0;0;4;4;0;4;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;10;9;5;4;4;4;4;4
5012;();();();();('down_1882',);();();();();();('up_1761',);('up_1758',);();('down_1839',);();();();();('up_1818',);('up_1809',);();();();();();();();();('down_1760',);('down_1772',);();();('up_1732',);('up_1720',);();();();();();();();();();();('down_1862',);();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;4;5;0;0;4;4;0;0;4;5;0;0;4;4;0;4;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;10;10;6;4;4;5;5;6
5013;();();('up_1749',);('up_1753',);();('down_1893',);();();();();('up_1765',);('up_1755',);('down_1844',);();();();();();();();('down_1801',);('down_1805',);();();();();('up_1842',);('up_1850',);('down_1779',);('down_1781',);();();();();();();();();();();('down_1857',);();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;3;5;0;0;4;4;0;0;4;5;0;0;4;5;0;4;0;0;5;0;1;0;0;0;0;0;0;1;0;0;2;8;11;7;6;6;7;6;7
5014;();();();();('down_1888',);('down_1890',);();();();();('up_1774',);();('down_1836',);('down_1855',);();();();();('up_1820',);('up_1815',);('down_1806',);();();();();();('up_1845',);();();();();();('up_1728',);('up_1725',);();();();();();();();('down_1865',);();();('down_1869',);();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;4;4;0;0;4;4;0;0;5;3;0;0;5;5;0;5;0;0;5;2;1;0;2;0;0;0;2;2;0;0;2;10;10;7;6;7;7;8;8
5015;();();();('up_1756',);();();();();();();();('up_1763',);();();();();();();('up_1816',);('up_1811',);();('down_1807',);();();();();('up_1840',);('up_1846',);('down_1768',);('down_1787',);();();('up_1730',);();();();();();();();('down_1864',);();();();();('down_1871',);();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;3;5;0;0;6;4;0;0;4;3;0;0;5;6;0;4;0;0;4;2;0;0;2;2;0;0;3;4;0;0;3;9;10;8;8;8;8;9;10
5016;();();();();();();();();();();('up_1773',);();('down_1849',);('down_1861',);();();();();();();('down_1810',);('down_1814',);();();();();();('up_1848',);('down_1778',);();();();();('up_1738',);();();();();();();();('down_1875',);();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;3;3;0;0;5;5;0;0;6;5;0;0;5;4;0;6;0;0;5;2;0;0;3;3;0;0;4;4;0;0;4;9;10;9;9;10;10;10;10
5017;();();();();();();();();();();('up_1775',);('up_1786',);('down_1843',);('down_1852',);();();();();('up_1808',);('up_1800',);('down_1812',);();();();();();('up_1851',);();();('down_1764',);();();('up_1748',);('up_1739',);();();();();();();('down_1877',);();();();();();();();();();();();();();('up_1831',);();();();();();();();();('down_1754',);0;0;0;0;0;0;0;0;0;3;2;0;0;6;4;0;0;4;4;0;0;6;6;0;4;0;0;4;4;0;0;4;4;0;0;5;4;0;0;4;7;8;10;10;10;11;11;10
5018;();();();();();();();();();();();('up_1780',);();();();();();();();();();('down_1817',);();();();();();();('down_1770',);('down_1776',);();();();();();();();();();('up_1767',);();('down_1880',);();();();();();();();();();();();();();('up_1827',);();('down_1798',);();();();();('down_1762',);();0;0;0;0;0;0;0;0;0;1;2;0;0;6;6;0;0;5;6;0;0;4;5;0;3;0;0;5;4;0;0;4;5;0;0;5;4;0;0;5;6;7;10;10;11;11;10;11
5019;();();();();();();();();();();('up_1790',);();();();();();();();();();('down_1813',);();();();();();();();('down_1771',);();();();('up_1733',);('up_1751',);();();();();('up_1757',);();('down_1873',);();();();();();('up_1794',);('up_1788',);('down_1841',);('down_1834',);();();();();();();('down_1791',);();();();();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;4;5;0;0;4;4;0;4;0;0;4;4;0;0;4;4;0;0;3;5;0;0;5;5;6;11;10;10;10;9;11
5020;();();();();();();();();();();('up_1785',);('up_1769',);('down_1847',);();();();();();();();();('down_1821',);();();();();();();();('down_1784',);();();('up_1744',);();();();();();();();();('down_1878',);();();();();();();();('down_1837',);();();();();('up_1832',);('up_1838',);('down_1797',);('down_1799',);();();();();('down_1759',);('down_1766',);0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;2;4;0;0;2;6;0;3;0;0;5;6;0;0;4;4;0;0;3;5;0;0;6;3;5;12;9;8;9;8;12
5021;();();();();();();();();();();();();();();();();();();();();('down_1819',);('down_1822',);();();();();();();();('down_1783',);();();();('up_1742',);();();();();('up_1761',);('up_1758',);('down_1874',);('down_1885',);();();();();('up_1802',);('up_1803',);('down_1835',);();();();();();();('up_1833',);();('down_1804',);();();();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;1;5;0;0;0;4;0;3;0;0;4;5;0;0;5;5;0;0;5;5;0;0;4;3;4;11;9;8;11;7;10
5022;();();();();();();();();();();('up_1777',);();();();();();();();();();();();();();();();();();();();();('up_1858',);();();();();();();();();('down_1882',);();();();();();();();();();();();();();('up_1842',);();();();();();();();('down_1772',);('down_1760',);0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;4;0;0;0;4;0;3;0;0;2;5;0;0;4;4;0;0;4;6;0;0;5;3;2;10;7;6;10;6;10
5023;('down_1894',);('down_1896',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1856',);();('up_1753',);('up_1749',);();();();();('up_1765',);('up_1755',);();('down_1893',);();();();();('up_1818',);('up_1809',);('down_1844',);('down_1839',);();();();();();('up_1850',);('down_1801',);('down_1805',);();();();();('down_1781',);('down_1779',);0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;3;0;0;0;3;1;1;0;0;2;6;0;0;6;5;0;0;6;4;0;0;5;2;2;10;7;5;10;4;10
5024;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1853',);();();();();();();('up_1774',);('up_1763',);();('down_1890',);();();();();('up_1820',);();('down_1836',);();();();();();('up_1845',);();('down_1806',);();();();();();('down_1787',);();0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;3;0;0;0;1;2;0;0;0;0;5;0;0;4;4;0;0;5;3;0;0;4;2;0;8;5;4;9;3;9
