timestamp;e1Detector_E12_0_0;e1Detector_E12_1_1;e1Detector_E32_1_2;e1Detector_E32_0_3;e1Detector_E23_0_4;e1Detector_E23_1_5;e1Detector_E43_1_6;e1Detector_E43_0_7;e1Detector_E34_0_8;e1Detector_E34_1_9;e1Detector_E54_1_10;e1Detector_E54_0_11;e1Detector_E45_0_12;e1Detector_E45_1_13;e1Detector_E65_1_14;e1Detector_E65_0_15;e1Detector_E56_0_16;e1Detector_E56_1_17;e1Detector_E76_1_18;e1Detector_E76_0_19;e1Detector_E67_0_20;e1Detector_E67_1_21;e1Detector_E87_1_22;e1Detector_E87_0_23;e1Detector_E78_0_24;e1Detector_E78_1_25;e1Detector_E98_1_26;e1Detector_E98_0_27;e1Detector_E89_0_28;e1Detector_E89_1_29;e1Detector_E09_1_30;e1Detector_E09_0_31;out_e1Detector_E21_0_0;out_e1Detector_E21_1_1;out_e1Detector_E32_1_2;out_e1Detector_E32_0_3;out_e1Detector_E23_0_4;out_e1Detector_E23_1_5;out_e1Detector_E43_1_6;out_e1Detector_E43_0_7;out_e1Detector_E34_0_8;out_e1Detector_E34_1_9;out_e1Detector_E54_1_10;out_e1Detector_E54_0_11;out_e1Detector_E45_0_12;out_e1Detector_E45_1_13;out_e1Detector_E65_1_14;out_e1Detector_E65_0_15;out_e1Detector_E56_0_16;out_e1Detector_E56_1_17;out_e1Detector_E76_1_18;out_e1Detector_E76_0_19;out_e1Detector_E67_0_20;out_e1Detector_E67_1_21;out_e1Detector_E87_1_22;out_e1Detector_E87_0_23;out_e1Detector_E78_0_24;out_e1Detector_E78_1_25;out_e1Detector_E98_1_26;out_e1Detector_E98_0_27;out_e1Detector_E89_0_28;out_e1Detector_E89_1_29;out_e1Detector_E90_1_30;out_e1Detector_E90_0_31;gneJ0;gneJ2;gneJ3;gneJ4;gneJ5;gneJ6;gneJ7;gneJ8;E12;E32;E23;E43;E34;E54;E45;E65;E56;E76;E67;E87;E78;E98;E89;E09;out_E21;out_E23;out_E32;out_E34;out_E43;out_E45;out_E54;out_E56;out_E65;out_E67;out_E76;out_E78;out_E87;out_E89;out_E98;out_E90;I2;I3;I4;I5;I6;I7;I8;I9
4829;('down_1856',);();();('up_1805',);();();();();();();();();();();();();();();();();('down_1788',);();();('up_1874',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1785',);();();();();();();();0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;5;4;3;4;4;2;4;3
4830;();();();();();();();();();();();('up_1819',);('down_1834',);();();();();();();();();();();();();();();();();();();();('up_1802',);();();();();();();('up_1815',);('down_1846',);();();();();();();();('down_1827',);('down_1829',);();();();();();();();();();();('down_1776',);();();();0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;1;1;1;0;1;0;1;2;1;1;0;1;1;1;0;1;0;1;0;1;1;0;1;5;3;3;3;3;4;4;2
4831;();();();();('down_1848',);();();();();();();();();();();();();();();('up_1863',);();();();();('down_1781',);();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1801',);();();('up_1877',);();();();('up_1887',);();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;2;1;1;1;1;1;1;1;0;0;1;1;0;2;1;0;5;4;4;4;2;4;4;1
4832;();();();();();();();();();();();();();();();('up_1831',);('down_1810',);();();();();();();();();();();('up_1881',);('down_1769',);();();('up_1891',);();();();();();();();();();();();();();();();('up_1860',);();();();();();();();();();();();();('down_1778',);();();('down_1768',);0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;1;2;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;5;4;3;3;3;3;3;2
4833;();();();();();();();('up_1813',);('down_1844',);();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1808',);('down_1855',);();();();();();();('up_1828',);('down_1840',);();();();();();();('up_1872',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;4;4;4;4;4;3;4;3
4834;('down_1857',);();();();('down_1849',);();();();();();();();();();();();();();();();('down_1792',);();();();();();();();('down_1770',);();();();('up_1800',);('up_1803',);();();();();();('up_1817',);();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;0;2;4;3;3;4;3;4;3
4835;();();();('up_1806',);();();();();();();();('up_1821',);();();();();();();();();();();();('up_1876',);();();();();();();();();();();();();();();();();();();();();();();();();('down_1832',);();();();();();();();('down_1786',);();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;1;1;2;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;1;0;4;4;4;3;4;3;3;4
4836;();();();();();();();();();();();();();();();();();();();('up_1866',);();();();();('down_1785',);();();();();();();('up_1893',);();();();();();();();();('down_1847',);();();();();();();();();();();();();();();();();();();('up_1889',);('down_1779',);();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;2;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;4;4;4;3;4;4;3;4
4837;();();();();();();();('up_1814',);();();();();('down_1835',);();();('up_1833',);('down_1811',);();();();();();();();();();();('up_1884',);();();();();();();();();();();();();();();();();();();();();();();();();('down_1804',);();();('up_1880',);();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;0;4;4;4;4;3;4;4;4
4838;();();();();();();();();('down_1845',);();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1809',);();();();();();();();('up_1830',);('down_1842',);();();('up_1862',);();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;4;4;4;4;4;4
4839;();();();();();();();();();();();();();();();();();();();();('down_1795',);();();('up_1877',);();();();();();();();();('up_1805',);();();();('down_1856',);();();();();();();();();();();();();();();();();();();();('down_1788',);();();();();();();();0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;2;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;2;4;4;4;4;4;4;4
4840;();();();('up_1807',);('down_1852',);();();();();();();();('down_1837',);();();();();();();();();();();();();();();();('down_1774',);();();();();();();();();();();('up_1819',);();();();();();();();();();();();('up_1874',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;2;3;4;3;3;4;4;3;4
4841;('down_1859',);();();();();();();();();();();('up_1823',);();();();();();();();();();();();();();();();();();();();('up_1895',);();();();();();();();();('down_1848',);();();();();();();('up_1863',);('down_1834',);();();();();();();();();();();();('down_1781',);();();();0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;2;4;4;4;4;3;4;3;4
4842;();();();();();();();();();();();();();();();('up_1836',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1881',);();();();('up_1891',);();();();('down_1769',);0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;4;3;3;3;2;4;2;4
4843;();();();();();();();('up_1815',);('down_1846',);();();();();();();();('down_1812',);();();();();();();();('down_1786',);();();('up_1885',);();();();();();();();('up_1813',);();();();();();();();('up_1831',);('down_1844',);();();();();();();();('down_1810',);();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;2;4;4;4
4844;();();();('up_1808',);();();();();();();();();();();();();();();();('up_1870',);('down_1797',);();();('up_1880',);();();();();();();();();();();();();('down_1857',);();();('up_1821',);('down_1849',);();();();();();();();();();();();();();();();('down_1792',);();();();();();();('down_1770',);0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1;2;1;1;1;1;0;2;3;3;4;4;4;4;3
4845;();();();();('down_1855',);();();();();();();();();();();();();();();('up_1871',);();();();();();();();();();();();();('up_1806',);();();();();();();();();();();();();();();();();();();('up_1876',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;0;0;3;4;3;4;3;4;4;2
4846;('down_1861',);();();();();();();();();();();('up_1826',);('down_1838',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1866',);();();();();();();();();();();();('up_1893',);('down_1785',);();();();0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;3;3;4;3;4;4;2;2
4847;();();();();();();();('up_1817',);();();();();();();();('up_1839',);();();();();();();();();('down_1788',);();();('up_1887',);('down_1776',);();();();();();();('up_1814',);();();();();();();();('up_1833',);();();();();('down_1835',);();();();();();();('up_1884',);();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;2;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;4;4;3;4;3;4;3;3
4848;();();();();();();();();();();();();();();();();('down_1816',);();();();('down_1801',);();();();();();();();();();();('up_1897',);();();();();();();();();();();();();('down_1845',);();();();();();();();('down_1811',);();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;4;4;3;4;3;2;4;4
4849;('down_1864',);();();('up_1809',);();();();();('down_1847',);();();();();();();();();();();();();();();();();();();();('down_1778',);();();();();();();();();();();();();();();();();();();();();();();('up_1877',);();();();();('down_1795',);();();();();();();();0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;2;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;4;3;4;4;4;3;4;5
4850;();();();();();();();();();();();();('down_1840',);();();();();();();('up_1872',);();();();('up_1881',);();();();();();();();();('up_1807',);();();();();();();('up_1823',);('down_1852',);();();();();();();();('down_1837',);();();();();();();();();();();();();();();('down_1774',);0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;1;1;0;1;1;1;1;2;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;4;3;3;3;4;4;4;4
4851;();();();();('down_1856',);();();();();();();('up_1828',);();();();();();();();();();();();();();();();();();();();();();();();();('down_1859',);();();();();();();();();();();();();();();();();();();();();();();('up_1895',);();();();();0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;2;1;1;1;1;1;0;0;4;4;4;4;5;4;4;3
4852;();();();();();();();();();();();();();();();('up_1841',);();();();();();();();();('down_1792',);();();('up_1889',);('down_1779',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;2;1;1;1;0;1;0;1;4;3;3;3;5;4;3;3
4853;();();();();();();();('up_1819',);('down_1848',);();();();();();();();();();();();();();();();();();();();();();();('up_1898',);();();();('up_1815',);();();();();();();();('up_1836',);('down_1846',);();();();();();();();();();();('up_1885',);();();();();('down_1786',);();();();0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;2;0;1;0;1;1;1;1;4;4;3;4;4;3;4;5
4854;();();();('up_1813',);();();();();();();();();();();();();();();();();('down_1804',);();();('up_1884',);();();();();();();();();('up_1808',);();();();();();();();();();();();();();();('up_1870',);();();();();('down_1812',);();();();('down_1797',);();();();();();();();0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;2;4;3;4;4;3;2;4;5
4855;();();();();();();();();();();();('up_1830',);();();();();('down_1818',);();();();();();();();();();();();();();();();();();();();();();();('up_1826',);('down_1855',);();();();();();();();();();();('up_1880',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;2;1;0;0;1;1;0;0;1;1;1;1;1;1;2;4;3;3;3;3;4;4;5
4856;('down_1865',);();();();('down_1857',);();();();();();();();('down_1842',);();();();();();();();();();();();('down_1795',);();();();();();();('up_1900',);();();();();('down_1861',);();();();();();();();();();('up_1871',);();('down_1838',);();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;4;3;4;3;3;4;3;4
4857;();();();();();();();('up_1821',);('down_1849',);();();();();();();('up_1843',);();();();('up_1874',);();();();();();();();();('down_1781',);();();();();();();('up_1817',);();();();();();();();('up_1839',);();();();();();();();();();();();('up_1887',);();();();();('down_1788',);();();('down_1776',);0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;0;1;1;1;0;0;2;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;4;4;5;4;3;4;3;4
4858;();();();('up_1814',);();();();();();();();();();();();();();();();();();();();();();();();('up_1891',);();();();();();();();();();();();();();();();();('down_1847',);();();();();();();();();();();();();();();('up_1897',);();();();();0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;3;4;4;4;3;3;3;4
4859;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1809',);();();();('down_1864',);();();();();();();();();();();();();();();();('down_1816',);();();();('down_1801',);();();();();();();('down_1778',);0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;3;4;4;4;3;2;4;4
4860;();();();();();();();();();();();('up_1831',);('down_1844',);();();();('down_1820',);();();();('down_1810',);();();('up_1885',);();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1881',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;1;1;3;3;3;3;2;3;4;4
4861;('down_1867',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1828',);('down_1856',);();();();();();();('up_1872',);('down_1840',);();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;3;3;4;4;3;4;3;4
4862;();();();();('down_1859',);();();();();();();();();();();();();();();();();();();();('down_1797',);();();('up_1893',);();();();('up_1901',);();();();();();();();();();();();();();();();();();();();();();();();('up_1889',);();();();();('down_1792',);();();('down_1779',);0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;2;1;1;0;1;1;1;0;1;2;0;4;2;4;3;3;4;3;3
4863;();();();();();();();('up_1823',);('down_1852',);();();();();();();('up_1850',);();();();('up_1876',);();();();();();();();();('down_1785',);();();();();();();('up_1819',);();();();();();();();('up_1841',);('down_1848',);();();();();();();();();();();();();();();('up_1898',);();();();();0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;4;4;3;4;3;4;4
4864;();();();('up_1815',);();();();();();();();();();();();();('down_1822',);();();();();();();('up_1887',);();();();();();();();();('up_1813',);();();();();();();();();();();();();();();();();();();('up_1884',);();();();();('down_1804',);();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;4;4;4;4;4;2;4;4
4865;();();();();();();();();();();();('up_1833',);('down_1845',);();();();();();();();('down_1811',);();();();();();();();();();();();();();();();();();();('up_1830',);();();();();();();();();();();();();('down_1818',);();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;3;3;4;3;4;4;4;4
4866;('down_1868',);();();();();();();();();();();();();();();();();();();('up_1877',);();();();();('down_1801',);();();();();();();();();();();();('down_1865',);();();();('down_1857',);();();();();();();();('down_1842',);();();();();();();();();();();('up_1900',);('down_1795',);();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;1;1;1;1;0;0;1;4;2;3;3;3;4;4;3
4867;();();();();();();();();();();();();();();();('up_1851',);();();();();();();();();();();();('up_1895',);();();();('up_1903',);();();();('up_1821',);();();();();();();();('up_1843',);('down_1849',);();();('up_1874',);();();();();();();();();();();();();();();();('down_1781',);0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;0;0;4;2;3;3;4;4;3;2
4868;();();();('up_1817',);('down_1861',);();();('up_1826',);('down_1855',);();();();();();();();();();();();();();();();();();();();();();();();('up_1814',);();();();();();();();();();();();();();();();();();();();();();();('up_1891',);();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;4;3;4;4;4;4;4;3
4869;();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1786',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;4;4;4;4;4;3;4;3
4870;();();();();();();();();();();();('up_1836',);('down_1846',);();();();();();();();();();();('up_1889',);();();();();();();();();();();();();();();();('up_1831',);();();();();();();();();();();();('up_1885',);('down_1820',);();();();('down_1810',);();();();();();();();0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;4;4;3;3;3;3;4;4
4871;('down_1869',);();();();('down_1864',);();();();();();();();();();();();('down_1824',);();();();('down_1812',);();();();();();();();();();();('up_1904',);();();();();('down_1867',);();();();();();();();();();();();('down_1844',);();();();();();();();();();();();('down_1797',);();();();0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;5;4;4;4;3;3;4
4872;();();();();();();();();();();();();();();();('up_1853',);();();();('up_1880',);();();();();('down_1804',);();();();();();();();();();();();();();();();('down_1859',);();();();('down_1852',);();();();();();();();();();();('up_1893',);();();();('up_1901',);();();();();0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;4;3;3;4;4;4;3;3
4873;();();();();();();();('up_1828',);();();();();();();();();();();();();();();();();();();();();('down_1788',);();();();();();();('up_1823',);();();();();();();();();();();();('up_1876',);();();();();();();();();();();();();();();();('down_1785',);0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;3;3;3;4;3;4;3;3
4874;();();();('up_1819',);();();();();('down_1856',);();();();();();();();('down_1825',);();();();();();();();();();();('up_1897',);();();();();('up_1815',);();();();();();();();();();();('up_1850',);();();();();();();();();('down_1822',);();();();();();();();();();();();0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;3;4;3;4;3;2;4;4
4875;();();();();();();();();();();();('up_1839',);();();();();();();();();();();();('up_1891',);();();();();();();();();();();();();();();();('up_1833',);();();();();();();();();();();();('up_1887',);();();();();('down_1811',);();();();();();();();0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;3;4;4;3;4;2;3;4
4876;();();();();();();();();();();();();('down_1847',);();();();();();();();('down_1816',);();();();();();();();();();();();();();();();('down_1868',);();();();();();();();();();();();('down_1845',);();();();();();();();();();();();('down_1801',);();();();0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;1;0;1;0;1;2;1;1;1;1;0;0;1;0;1;0;1;1;3;4;4;3;3;4;3;4
4877;('down_1873',);();();();('down_1865',);();();();();();();();();();();();();();();('up_1881',);();();();();('down_1810',);();();();();();();('up_1906',);();();();();();();();();();();();();('down_1855',);();();('up_1877',);();();();();();();();('up_1895',);();();();('up_1903',);();();();();0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;1;1;0;1;1;1;2;2;3;3;3;4;2;3
4878;();();();('up_1821',);();();();('up_1830',);();();();();();();();();();();();();();();();();();();();();('down_1792',);();();();('up_1817',);();();('up_1826',);();();();();('down_1861',);();();('up_1851',);();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;3;4;3;3;4;4;3;4
4879;();();();();();();();();('down_1857',);();();();();();();();();();();();();();();('up_1893',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1786',);0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;4;4;4;3;4;3;3;4
4880;();();();();();();();();();();();('up_1841',);();();();('up_1854',);();();();();();();();();();();();('up_1898',);();();();();();();();();();();();('up_1836',);();();();();();();();();();();();('up_1889',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;4;3;3;2;3;4;3;4
4881;('down_1875',);();();();();();();();();();();();('down_1848',);();();();();();();('up_1884',);();();();();();();();();();();();();();();();();('down_1869',);();();();('down_1864',);();();();();();();();('down_1846',);();();();('down_1824',);();();();('down_1812',);();();('up_1904',);('down_1804',);();();();0;0;0;0;0;0;0;0;2;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;4;3;4;3;2;3;3;3
4882;();();();();();();();();();();();();();();();();();();();();('down_1818',);();();();('down_1811',);();();();();();();('up_1907',);();();();();();();();();();();();();();();();('up_1880',);();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;4;3;4;3;3;3;3;4
4883;();();();();('down_1867',);();();('up_1831',);();();();();();();();('up_1858',);();();();();();();();();();();();('up_1900',);('down_1795',);();();();();();();();();();();();();();();('up_1853',);('down_1856',);();();();();();();();();();();();();();();();();();();('down_1788',);0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;2;0;1;1;1;1;2;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;3;4;3;4;3;4;4;4
4884;();();();('up_1823',);();();();();();();();();('down_1849',);();();();();();();();();();();();();();();();();();();();('up_1819',);();();('up_1828',);();();();();();();();();();();();();();();();();();();();('up_1897',);();();();();();();();();0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;2;0;1;1;0;1;2;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;3;4;2;4;2;4;4;4
4885;('down_1878',);();();();();();();();('down_1859',);();();('up_1843',);();();();();('down_1829',);();();();();();();('up_1895',);();();();();();();();();();();();();();();();('up_1839',);();();();();();();();();();();();('up_1891',);('down_1825',);();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;4;4;4;4;2;3;4;4
4886;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1847',);();();();();();();();('down_1816',);();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;2;1;1;1;1;1;0;1;0;1;0;1;1;0;1;5;4;4;4;3;3;4;3
4887;();();();();('down_1868',);();();('up_1833',);();();();();();();();('up_1860',);();();();('up_1885',);();();();();();();();();();();();('up_1909',);();();();();('down_1873',);();();();('down_1865',);();();();();();();();();();();();();();();();();();();('up_1906',);('down_1810',);();();();0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;4;2;4;4;2;3;3;4
4888;();();();();();();();();();();();();();();();();('down_1827',);();();();('down_1820',);();();();();();();();('down_1797',);();();();('up_1821',);();();('up_1830',);();();();();();();();();('down_1857',);();();('up_1881',);();();();();();();();();();();();();();();();('down_1792',);0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;2;1;1;1;3;4;3;5;3;4;3;4
4889;();();();('up_1826',);();();();();();();();();();();();();();();();();();();();();('down_1812',);();();('up_1901',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;2;1;1;0;1;1;1;1;0;1;1;1;1;0;2;1;1;0;0;1;2;1;1;1;3;4;3;5;4;3;5;4
